STATION_ID,DNR_PARAMETER_CODE,START_DATE_TIME,RESULT_AMT,RESULT_VALUE_NO,LOD_AMT,UniqueID,result,PramName,Sample_code,Year,Ecoregion
223337,665,7/13/2022 11:17,0.112,0.112,0.009,223337_2022,0.112,TP,2022-32,2022,Driftless Area
223337,665,8/10/2022 11:50,0.22,0.22,0.009,223337_2022,0.22,TP,2022-32,2022,Driftless Area
223337,665,9/12/2022 11:30,0.0975,0.0975,0.009,223337_2022,0.0975,TP,2022-32,2022,Driftless Area
223337,665,10/19/2022 10:29,0.0429,0.0429,0.009,223337_2022,0.0429,TP,2022-32,2022,Driftless Area
263032,600,5/25/2022 12:30,0.574,0.574,0.058,263032_2022,0.574,TN,2022-27,2022,Northern Lakes and Forests
263032,600,6/23/2022 13:25,0.639,0.639,0.058,263032_2022,0.639,TN,2022-27,2022,Northern Lakes and Forests
263032,600,7/26/2022 11:25,0.519,0.519,0.058,263032_2022,0.519,TN,2022-27,2022,Northern Lakes and Forests
263032,600,8/30/2022 14:05,0.403,0.403,0.058,263032_2022,0.403,TN,2022-27,2022,Northern Lakes and Forests
263032,600,9/27/2022 11:35,0.327,0.327,0.058,263032_2022,0.327,TN,2022-27,2022,Northern Lakes and Forests
263032,600,10/25/2022 11:10,0.638,0.638,0.058,263032_2022,0.638,TN,2022-27,2022,Northern Lakes and Forests
263032,608,5/25/2022 12:30,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,608,6/23/2022 13:25,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,608,7/26/2022 11:25,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,608,8/30/2022 14:05,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,608,9/27/2022 11:35,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,608,10/25/2022 11:10,NA,ND,0.012,263032_2022,0.006,NH3_N,2022-27,2022,Northern Lakes and Forests
263032,631,5/25/2022 12:30,NA,ND,0.055,263032_2022,0.0275,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,631,6/23/2022 13:25,NA,ND,0.055,263032_2022,0.0275,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,631,7/26/2022 11:25,NA,ND,0.055,263032_2022,0.0275,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,631,8/30/2022 14:05,NA,ND,0.055,263032_2022,0.0275,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,631,9/27/2022 11:35,NA,ND,0.055,263032_2022,0.0275,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,631,10/25/2022 11:10,0.159,0.159,0.055,263032_2022,0.159,NO2+NO3,2022-27,2022,Northern Lakes and Forests
263032,665,5/25/2022 12:30,0.0187,0.0187,0.009,263032_2022,0.0187,TP,2022-27,2022,Northern Lakes and Forests
263032,665,6/23/2022 13:25,0.0223,0.0223,0.009,263032_2022,0.0223,TP,2022-27,2022,Northern Lakes and Forests
263032,665,7/26/2022 11:25,0.0254,0.0254,0.009,263032_2022,0.0254,TP,2022-27,2022,Northern Lakes and Forests
263032,665,8/30/2022 14:05,0.0139,0.0139,0.009,263032_2022,0.0139,TP,2022-27,2022,Northern Lakes and Forests
263032,665,9/27/2022 11:35,0.0157,0.0157,0.009,263032_2022,0.0157,TP,2022-27,2022,Northern Lakes and Forests
263032,665,10/25/2022 11:10,0.0161,0.0161,0.009,263032_2022,0.0161,TP,2022-27,2022,Northern Lakes and Forests
333235,600,7/30/2019 10:10,8.58,8.58,0.15,333235_2019,8.58,TN,2019-06,2019,Driftless Area
333235,600,8/5/2021 9:35,7.42,7.42,0.058,333235_2021,7.42,TN,2021-13,2021,Driftless Area
333235,600,8/29/2022 9:25,5.26,5.26,0.058,333235_2022,5.26,TN,2022-17,2022,Driftless Area
333235,608,8/8/2017 9:50,0.0229,0.0229,0.015,333235_2017,0.0229,NH3_N,2017-01,2017,Driftless Area
333235,608,7/30/2019 10:10,0.0195,0.0195,0.015,333235_2019,0.0195,NH3_N,2019-06,2019,Driftless Area
333235,608,8/5/2021 9:35,0.0612,0.0612,0.012,333235_2021,0.0612,NH3_N,2021-13,2021,Driftless Area
333235,608,8/29/2022 9:25,0.0498,0.0498,0.012,333235_2022,0.0498,NH3_N,2022-17,2022,Driftless Area
333235,631,8/8/2017 9:50,7.74,7.74,0.114,333235_2017,7.74,NO2+NO3,2017-01,2017,Driftless Area
333235,631,7/30/2019 10:10,8.05,8.05,0.18,333235_2019,8.05,NO2+NO3,2019-06,2019,Driftless Area
333235,631,8/5/2021 9:35,6.78,6.78,0.165,333235_2021,6.78,NO2+NO3,2021-13,2021,Driftless Area
333235,631,8/29/2022 9:25,4.61,4.61,0.11,333235_2022,4.61,NO2+NO3,2022-17,2022,Driftless Area
333235,665,8/8/2017 9:50,0.0597,0.0597,0.005,333235_2017,0.0597,TP,2017-01,2017,Driftless Area
333235,665,8/5/2021 9:35,0.126,0.126,0.009,333235_2021,0.126,TP,2021-13,2021,Driftless Area
333235,665,8/29/2022 9:25,0.173,0.173,0.009,333235_2022,0.173,TP,2022-17,2022,Driftless Area
333249,600,6/19/2020 13:20,4.97,4.97,0.024,333249_2020,4.97,TN,2020-13,2020,Driftless Area
333249,600,7/13/2020 11:42,4.64,4.64,0.058,333249_2020,4.64,TN,2020-13,2020,Driftless Area
333249,600,8/13/2020 11:40,4.76,4.76,0.058,333249_2020,4.76,TN,2020-13,2020,Driftless Area
333249,600,9/14/2020 11:55,4.3,4.3,0.058,333249_2020,4.3,TN,2020-13,2020,Driftless Area
333249,600,10/14/2020 12:42,4.65,4.65,0.058,333249_2020,4.65,TN,2020-13,2020,Driftless Area
333249,608,6/19/2020 13:20,0.0498,0.0498,0.017,333249_2020,0.0498,NH3_N,2020-13,2020,Driftless Area
333249,608,7/13/2020 11:42,0.0442,0.0442,0.017,333249_2020,0.0442,NH3_N,2020-13,2020,Driftless Area
333249,608,8/13/2020 11:40,0.0362,0.0362,0.017,333249_2020,0.0362,NH3_N,2020-13,2020,Driftless Area
333249,608,9/14/2020 11:55,0.0599,0.0599,0.017,333249_2020,0.0599,NH3_N,2020-13,2020,Driftless Area
333249,608,10/14/2020 12:42,0.0335,0.0335,0.017,333249_2020,0.0335,NH3_N,2020-13,2020,Driftless Area
333249,631,6/19/2020 13:20,4.61,4.61,0.08,333249_2020,4.61,NO2+NO3,2020-13,2020,Driftless Area
333249,631,7/13/2020 11:42,3.89,3.89,0.08,333249_2020,3.89,NO2+NO3,2020-13,2020,Driftless Area
333249,631,8/13/2020 11:40,3.96,3.96,0.08,333249_2020,3.96,NO2+NO3,2020-13,2020,Driftless Area
333249,631,9/14/2020 11:55,3.55,3.55,0.08,333249_2020,3.55,NO2+NO3,2020-13,2020,Driftless Area
333249,631,10/14/2020 12:42,4.02,4.02,0.24,333249_2020,4.02,NO2+NO3,2020-13,2020,Driftless Area
333249,665,6/19/2020 13:20,0.162,0.162,0.008,333249_2020,0.162,TP,2020-13,2020,Driftless Area
333249,665,7/13/2020 11:42,0.162,0.162,0.008,333249_2020,0.162,TP,2020-13,2020,Driftless Area
333249,665,8/13/2020 11:40,0.0975,0.0975,0.008,333249_2020,0.0975,TP,2020-13,2020,Driftless Area
333249,665,9/14/2020 11:55,0.126,0.126,0.008,333249_2020,0.126,TP,2020-13,2020,Driftless Area
333249,665,10/14/2020 12:42,0.0742,0.0742,0.008,333249_2020,0.0742,TP,2020-13,2020,Driftless Area
363299,600,12/5/2017 14:20,3.92,3.92,0.075,363299_2017,3.92,TN,2017-36,2017,Southeastern Wisconsin Till Plains
363299,600,1/8/2018 13:52,6.34,6.34,0.15,363299_2018,6.34,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,1/24/2018 11:07,5.52,5.52,0.225,363299_2018,5.52,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,2/6/2018 13:55,5.66,5.66,0.15,363299_2018,5.66,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,2/21/2018 11:00,5.38,5.38,0.15,363299_2018,5.38,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,2/28/2018 13:45,4.5,4.5,0.15,363299_2018,4.5,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,3/7/2018 13:00,3.26,3.26,0.075,363299_2018,3.26,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,3/20/2018 10:05,2.75,2.75,0.075,363299_2018,2.75,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,4/2/2018 11:10,2.11,2.11,0.075,363299_2018,2.11,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,4/17/2018 11:25,3.2,3.2,0.075,363299_2018,3.2,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,4/23/2018 11:45,3.71,3.71,0.075,363299_2018,3.71,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,5/1/2018 10:40,2.56,2.56,0.075,363299_2018,2.56,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,5/4/2018 12:15,4.84,4.84,0.15,363299_2018,4.84,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,5/24/2018 18:15,3.78,3.78,0.075,363299_2018,3.78,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,6/7/2018 10:50,4.31,4.31,0.075,363299_2018,4.31,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,6/19/2018 15:15,4.02,4.02,0.075,363299_2018,4.02,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,6/20/2018 19:10,3.92,3.92,0.075,363299_2018,3.92,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,7/2/2018 13:00,3.56,3.56,0.075,363299_2018,3.56,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,7/22/2018 15:40,3.74,3.74,0.075,363299_2018,3.74,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,8/7/2018 10:00,3.26,3.26,0.075,363299_2018,3.26,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,8/26/2018 15:45,3.7,3.7,0.075,363299_2018,3.7,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,8/28/2018 10:50,3.95,3.95,0.075,363299_2018,3.95,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,9/5/2018 10:00,2.06,2.06,0.15,363299_2018,2.06,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,9/19/2018 17:10,4.21,4.21,0.075,363299_2018,4.21,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,10/2/2018 10:25,4.16,4.16,0.075,363299_2018,4.16,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,10/10/2018 9:40,2.32,2.32,0.225,363299_2018,2.32,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,10/23/2018 17:30,4.28,4.28,0.075,363299_2018,4.28,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,11/6/2018 12:45,3.22,3.22,0.15,363299_2018,3.22,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,11/19/2018 10:20,5.4,5.4,0.15,363299_2018,5.4,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,12/3/2018 13:15,3.55,3.55,0.075,363299_2018,3.55,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,12/18/2018 11:45,5.88,5.88,0.15,363299_2018,5.88,TN,2018-08,2018,Southeastern Wisconsin Till Plains
363299,600,1/8/2019 12:45,2.68,2.68,0.15,363299_2019,2.68,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,1/24/2019 13:30,6.78,6.78,0.225,363299_2019,6.78,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,2/6/2019 10:10,3.99,3.99,0.075,363299_2019,3.99,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,2/18/2019 11:45,5.62,5.62,0.15,363299_2019,5.62,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,3/12/2019 7:45,5.56,5.56,0.15,363299_2019,5.56,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,3/20/2019 13:45,2.16,2.16,0.225,363299_2019,2.16,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,4/2/2019 10:50,1.99,1.99,0.075,363299_2019,1.99,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,4/18/2019 10:35,2.52,2.52,0.15,363299_2019,2.52,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,4/23/2019 11:45,2.2,2.2,0.075,363299_2019,2.2,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,5/9/2019 10:30,2.52,2.52,0.075,363299_2019,2.52,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,5/20/2019 10:00,2.74,2.74,0.075,363299_2019,2.74,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,5/23/2019 10:10,2.35,2.35,0.075,363299_2019,2.35,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,5/29/2019 10:30,2.06,2.06,0.075,363299_2019,2.06,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,6/18/2019 9:50,3.36,3.36,0.15,363299_2019,3.36,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,6/26/2019 17:45,3.42,3.42,0.075,363299_2019,3.42,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,7/25/2019 9:20,4.2,4.2,0.15,363299_2019,4.2,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,7/28/2019 16:00,3.4,3.4,0.15,363299_2019,3.4,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,8/8/2019 9:30,2.65,2.65,0.225,363299_2019,2.65,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,8/20/2019 9:10,3.44,3.44,0.075,363299_2019,3.44,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,8/27/2019 18:00,3.06,3.06,0.075,363299_2019,3.06,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,9/12/2019 10:30,1.94,1.94,0.15,363299_2019,1.94,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,9/18/2019 9:30,2.28,2.28,0.15,363299_2019,2.28,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,9/30/2019 14:40,2.49,2.49,0.075,363299_2019,2.49,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,10/2/2019 11:30,2.16,2.16,0.15,363299_2019,2.16,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,10/8/2019 11:15,2.53,2.53,0.075,363299_2019,2.53,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,10/21/2019 9:50,3.58,3.58,0.075,363299_2019,3.58,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,10/22/2019 10:00,3.08,3.08,0.075,363299_2019,3.08,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,11/6/2019 10:30,3.56,3.56,0.024,363299_2019,3.56,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,11/18/2019 9:20,5.18,5.18,0.024,363299_2019,5.18,TN,2019-36,2019,Southeastern Wisconsin Till Plains
363299,600,7/13/2020 13:15,4.04,4.04,0.058,363299_2020,4.04,TN,2020-01,2020,Southeastern Wisconsin Till Plains
363299,600,7/28/2022 9:40,2.2,2.2,0.058,363299_2022,2.2,TN,2022-10,2022,Southeastern Wisconsin Till Plains
363299,608,8/16/2016 9:00,0.0587,0.0587,0.015,363299_2016,0.0587,NH3_N,2016-02,2016,Southeastern Wisconsin Till Plains
363299,608,5/10/2017 15:15,NA,ND,0.015,363299_2017,0.0075,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,6/11/2017 11:30,0.0701,0.0701,0.015,363299_2017,0.0701,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,7/15/2017 7:52,0.0414,0.0414,0.015,363299_2017,0.0414,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,8/12/2017 8:50,0.0482,0.0482,0.015,363299_2017,0.0482,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,9/16/2017 10:00,0.0435,0.0435,0.015,363299_2017,0.0435,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,10/13/2017 17:05,0.0303,0.0303,0.015,363299_2017,0.0303,NH3_N,2017-36,2017,Southeastern Wisconsin Till Plains
363299,608,5/1/2018 10:40,0.0302,0.0302,0.015,363299_2018,0.0302,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,6/7/2018 10:50,0.0197,0.0197,0.015,363299_2018,0.0197,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,7/2/2018 13:00,0.0469,0.0469,0.015,363299_2018,0.0469,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,8/7/2018 10:00,0.0495,0.0495,0.015,363299_2018,0.0495,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,8/28/2018 10:50,0.0453,0.0453,0.015,363299_2018,0.0453,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,9/5/2018 10:00,0.0485,0.0485,0.015,363299_2018,0.0485,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,10/2/2018 10:25,0.0202,0.0202,0.015,363299_2018,0.0202,NH3_N,2018-08,2018,Southeastern Wisconsin Till Plains
363299,608,5/23/2019 10:10,NA,ND,0.015,363299_2019,0.0075,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,6/26/2019 17:45,0.0479,0.0479,0.015,363299_2019,0.0479,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,7/28/2019 16:00,0.0443,0.0443,0.015,363299_2019,0.0443,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,8/27/2019 18:00,0.0348,0.0348,0.015,363299_2019,0.0348,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,9/30/2019 14:40,0.0165,0.0165,0.015,363299_2019,0.0165,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,10/22/2019 10:00,NA,ND,0.015,363299_2019,0.0075,NH3_N,2019-36,2019,Southeastern Wisconsin Till Plains
363299,608,7/13/2020 13:15,0.0614,0.0614,0.017,363299_2020,0.0614,NH3_N,2020-01,2020,Southeastern Wisconsin Till Plains
363299,608,8/5/2021 10:00,0.0288,0.0288,0.012,363299_2021,0.0288,NH3_N,2021-19,2021,Southeastern Wisconsin Till Plains
363299,608,7/28/2022 9:40,0.0415,0.0415,0.012,363299_2022,0.0415,NH3_N,2022-10,2022,Southeastern Wisconsin Till Plains
363299,631,8/16/2016 9:00,1.93,1.93,0.019,363299_2016,1.93,NO2+NO3,2016-02,2016,Southeastern Wisconsin Till Plains
363299,631,5/10/2017 15:15,2.06,2.06,0.019,363299_2017,2.06,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,6/11/2017 11:30,1.92,1.92,0.019,363299_2017,1.92,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,7/15/2017 7:52,2.33,2.33,0.019,363299_2017,2.33,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,8/12/2017 8:50,2.55,2.55,0.019,363299_2017,2.55,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,9/16/2017 10:00,2.97,2.97,0.019,363299_2017,2.97,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,10/13/2017 17:05,2.96,2.96,0.036,363299_2017,2.96,NO2+NO3,2017-36,2017,Southeastern Wisconsin Till Plains
363299,631,5/1/2018 10:40,1.42,1.42,0.036,363299_2018,1.42,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,6/7/2018 10:50,3.64,3.64,0.072,363299_2018,3.64,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,7/2/2018 13:00,2.64,2.64,0.036,363299_2018,2.64,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,8/7/2018 10:00,2.38,2.38,0.036,363299_2018,2.38,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,8/28/2018 10:50,2.5,2.5,0.072,363299_2018,2.5,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,9/5/2018 10:00,0.647,0.647,0.036,363299_2018,0.647,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,10/2/2018 10:25,3.24,3.24,0.072,363299_2018,3.24,NO2+NO3,2018-08,2018,Southeastern Wisconsin Till Plains
363299,631,5/23/2019 10:10,1.2,1.2,0.036,363299_2019,1.2,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,6/26/2019 17:45,2.37,2.37,0.036,363299_2019,2.37,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,7/28/2019 16:00,2.2,2.2,0.036,363299_2019,2.2,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,8/27/2019 18:00,2.01,2.01,0.036,363299_2019,2.01,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,9/30/2019 14:40,1.35,1.35,0.036,363299_2019,1.35,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,10/22/2019 10:00,2.12,2.12,0.072,363299_2019,2.12,NO2+NO3,2019-36,2019,Southeastern Wisconsin Till Plains
363299,631,7/13/2020 13:15,2.31,2.31,0.04,363299_2020,2.31,NO2+NO3,2020-01,2020,Southeastern Wisconsin Till Plains
363299,631,8/5/2021 10:00,2.15,2.15,0.055,363299_2021,2.15,NO2+NO3,2021-19,2021,Southeastern Wisconsin Till Plains
363299,631,7/28/2022 9:40,1.59,1.59,0.055,363299_2022,1.59,NO2+NO3,2022-10,2022,Southeastern Wisconsin Till Plains
363299,665,8/16/2016 9:00,0.0825,0.0825,0.005,363299_2016,0.0825,TP,2016-02,2016,Southeastern Wisconsin Till Plains
363299,665,5/10/2017 15:15,0.0536,0.0536,0.005,363299_2017,0.0536,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,6/11/2017 11:30,0.173,0.173,0.005,363299_2017,0.173,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,6/23/2017 12:45,0.391,0.391,0.005,363299_2017,0.391,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,7/15/2017 7:52,0.225,0.225,0.005,363299_2017,0.225,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,7/26/2017 11:10,0.114,0.114,0.005,363299_2017,0.114,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,8/12/2017 8:50,0.137,0.137,0.005,363299_2017,0.137,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,8/24/2017 11:00,0.121,0.121,0.005,363299_2017,0.121,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,9/16/2017 10:00,0.0429,0.0429,0.005,363299_2017,0.0429,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,9/19/2017 13:10,0.0453,0.0453,0.005,363299_2017,0.0453,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,10/13/2017 17:05,0.0619,0.0619,0.005,363299_2017,0.0619,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,10/18/2017 10:20,0.0849,0.0849,0.005,363299_2017,0.0849,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,11/1/2017 14:10,0.0498,0.0498,0.005,363299_2017,0.0498,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,11/14/2017 11:30,0.0286,0.0286,0.005,363299_2017,0.0286,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,12/5/2017 14:20,0.0394,0.0394,0.005,363299_2017,0.0394,TP,2017-36,2017,Southeastern Wisconsin Till Plains
363299,665,1/8/2018 13:52,0.0291,0.0291,0.005,363299_2018,0.0291,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,1/24/2018 11:07,0.613,0.613,0.005,363299_2018,0.613,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,2/6/2018 13:55,0.139,0.139,0.005,363299_2018,0.139,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,2/21/2018 11:00,0.533,0.533,0.005,363299_2018,0.533,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,2/28/2018 13:45,0.564,0.564,0.005,363299_2018,0.564,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,3/7/2018 13:00,0.15,0.15,0.005,363299_2018,0.15,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,3/20/2018 10:05,0.0745,0.0745,0.005,363299_2018,0.0745,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,4/2/2018 11:10,0.0685,0.0685,0.005,363299_2018,0.0685,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,4/17/2018 11:25,0.0783,0.0783,0.005,363299_2018,0.0783,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,4/23/2018 11:45,0.175,0.175,0.005,363299_2018,0.175,TP,2018-08,2018,Southeastern Wisconsin Till Plains
363299,665,5/1/2018 10:40,0.0842,0.0842,0.005,363299_2018,0.0842,TP,2018-08,2018,Southeastern Wisconsin Till Plains
